gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG000003185,,498.21,-5.3736,0.3597,-20.9182,0.00031373111498267164,0.0032208546145440654
ENSG000000469,,83.52,5.0981,0.3923,18.5546,0.0009836183936259106,0.0032261331258773085
ENSG000001848,,162.21,4.0522,0.4358,8.1621,0.00028344007599310166,0.003246136239857509
ENSG000004425,,17.14,-4.3886,0.4143,-8.8411,0.0015629950545973717,0.0032609084237550617
ENSG000003890,,1278.13,2.3381,0.4557,5.8413,0.0019033448353507501,0.0032664331958951577
ENSG000003931,,221.08,2.512,0.1379,8.7373,0.00022902540885026346,0.0032919523156148983
ENSG000002779,,39.9,3.174,0.262,17.5196,0.0027676338001798267,0.003313456042478703
ENSG000003739,,336.84,-5.9395,0.4542,-13.3241,0.00019695971888951803,0.0033285872274736324
ENSG000000096,,114.86,-5.0919,0.0709,-63.7402,0.0001635524596703717,0.003340852269753173
ENSG000003872,,543.32,-1.6028,0.0549,-24.0608,0.002262248051893146,0.0033452297029435323
ENSG000004281,,1.98,-5.1326,0.3187,-69.709,0.001723661822655935,0.003375969979821494
ENSG000004252,,411.3,-2.8629,0.1897,-11.9569,0.0013246925268207202,0.003378841055754729
ENSG000002110,,105.09,2.5806,0.202,30.6385,0.00022897744750054376,0.00338768815378669
ENSG000001965,,75.89,-5.0482,0.3888,-32.4962,0.003609506971127496,0.0034068102682236353
ENSG000003641,,963.62,1.7998,0.0931,4.2569,0.00029974935450931175,0.003410014573795446
ENSG000003278,,149.25,3.7644,0.1735,13.9208,0.0004888871982558969,0.0034111900182501
ENSG000004242,,99.77,3.5709,0.1829,9.7016,0.0005119178896930101,0.0034458793217711265
ENSG000002100,,256.37,-3.3147,0.3629,-6.665,0.0022141893722329906,0.0034497656913613866
ENSG000002866,,428.64,5.3608,0.3352,11.537,0.0004750627537829578,0.003457577806425456
ENSG000001563,,121.36,4.4511,0.3037,31.8608,6.889139160310379e-05,0.00346580949650015
ENSG000000886,,23.16,5.6751,0.3672,17.0056,0.00025806904575538704,0.003484702080551292
ENSG000003321,,117.01,-4.7354,0.3661,-46.1259,0.0007888734072132486,0.003489815991967249
ENSG000002306,,7.14,-2.442,0.1861,-10.6621,0.0003377646654352076,0.0034902136468881635
ENSG000003443,,11.67,-2.4082,0.141,-6.3393,0.0015031654344161117,0.00349302331737573
ENSG000004499,,28.39,-0.6509,0.0532,-2.4689,0.001243438866102009,0.0034955170041645186
ENSG000003049,,1032.29,-2.3655,0.3568,-22.6474,0.0007896451634536807,0.0035013841915437385
ENSG000003201,,93.02,-1.836,0.4668,-3.8145,0.0002487779997204179,0.0035054798198467414
ENSG000002078,,39.63,5.5388,0.268,11.7892,0.0020052666902353974,0.00350635225706795
ENSG000001073,,4859.17,5.8514,0.0533,16.9143,0.001321329316886517,0.003542424859840243
ENSG000003994,,361.48,4.3013,0.411,62.8828,2.2471237180578328e-05,0.003545704679291977
ENSG000000736,,47.0,4.9078,0.3869,10.819,0.0004157744932521718,0.0035768806146920934
ENSG000001607,,1908.3,-3.6407,0.324,-10.0824,0.00028936236798079236,0.003593981066886621
ENSG000000883,,671.11,2.761,0.3801,12.5666,0.00032261347919106863,0.0036004172352634258
ENSG000000962,,268.52,1.537,0.4502,4.3495,0.0011466072026884277,0.0036199597228680014
ENSG000002993,,425.61,-5.9584,0.0629,-18.2529,5.494809570331891e-05,0.003623849186054371
ENSG000001062,,34.67,2.2675,0.1786,12.4012,0.0002697163717342342,0.0036246339672893163
ENSG000000534,,49.9,-3.9297,0.4993,-8.105,0.0005197849953844497,0.003628533098265371
ENSG000001656,,290.7,1.9536,0.2424,22.8832,6.719833299772372e-05,0.003648243998881072
ENSG000003257,,65.08,2.8957,0.1175,17.9244,0.0003851765271927349,0.003656966080664584
ENSG000001991,,80.54,4.8124,0.0604,20.546,0.00014544489080496806,0.0036655693541011447
ENSG000001592,,44.77,-4.8764,0.1434,-18.5063,0.00580478612553551,0.0036657547940558404
ENSG000000411,,97.48,1.739,0.2853,34.3972,5.231704858076584e-05,0.003681276316289472
ENSG000004816,,85.09,-3.4892,0.0658,-9.9251,0.0013392123532412674,0.0036952364119531727
ENSG000004694,,570.4,-4.7442,0.291,-11.0854,0.00017785527227080728,0.003742447171017745
ENSG000004496,FLT3,83.94,-3.8025,0.0504,-27.492,0.002344531734876837,0.0037589900181919677
ENSG000002561,,19.8,5.0277,0.2296,94.5969,0.0002748392286415747,0.003789013096966688
ENSG000003611,,27.0,4.4426,0.3033,82.2579,0.0004748646518945145,0.003791488612229292
ENSG000004589,,159.19,-3.0443,0.0653,-57.2892,0.0016160208568225315,0.0038080152028326193
ENSG000002225,,17.66,-5.371,0.4207,-32.5404,0.00048453271465404214,0.0038357461847436515
ENSG000004057,,40.74,-4.8714,0.4333,-10.5458,0.002255197425880441,0.0038486971330578225
ENSG000002939,,68.86,-2.9272,0.1422,-25.7166,0.0002739792307078105,0.0038535623295911643
ENSG000000025,,13.43,-4.206,0.0727,-17.7766,0.0027859540995282097,0.0038562443790668235
ENSG000001322,,26.57,5.6818,0.1064,11.4787,0.0007837140206246393,0.0038635440425317464
ENSG000004506,,74.83,5.043,0.4202,29.234,0.00020624370031639737,0.0038960385988172277
ENSG000003448,,19.81,1.6775,0.2126,3.954,0.0008132962840541505,0.0039123228018931285
ENSG000000576,,5.4,5.8426,0.3483,19.1154,0.0030615002843031366,0.003913916978706648
ENSG000001941,,3821.44,5.2414,0.233,19.0644,0.0013987167786058369,0.003916605621055106
ENSG000000301,,3367.9,-1.7063,0.2237,-11.7647,0.0029058229235993218,0.003991244864978135
ENSG000000281,,0.45,3.531,0.1375,19.8652,0.0006222119349400353,0.004028633689430748
ENSG000002480,,385.12,3.6448,0.1999,8.1819,0.0005620132180998463,0.0040674364546009895
ENSG000000455,,301.25,-4.469,0.2524,-10.1736,9.221710408189839e-05,0.004069333619734004
ENSG000000547,,78.08,-3.1895,0.1918,-35.5035,0.0014908095490223819,0.004071794910820849
ENSG000004965,,158.25,-5.1532,0.495,-20.8246,7.861211942228848e-05,0.0040902985706667725
ENSG000001341,,43.66,-4.6872,0.2154,-28.3873,0.0008688515360201529,0.004092204286656697
ENSG000000675,,527.12,4.2033,0.3644,10.0986,0.0007751700582621212,0.004094319963373543
ENSG000002546,,89.28,-5.6841,0.4941,-56.153,0.00042165666973751893,0.004115226229400994
ENSG000004352,,271.4,-2.7429,0.2225,-9.3926,0.0019139287566238244,0.004131654755892226
ENSG000003896,,1049.35,-3.9609,0.468,-11.0104,4.616017093193916e-05,0.004131939161510753
ENSG000004364,,99.39,-2.5602,0.4836,-35.2175,0.0026934359794705417,0.004133057031814501
ENSG000001158,,388.02,-3.4405,0.0975,-8.4731,0.0008699758290457413,0.004139164927518143
ENSG000002311,,257.58,-4.8592,0.1077,-19.6704,0.00026438723568616475,0.004143714093919765
ENSG000001685,,69.52,5.7135,0.0762,19.4495,0.0006609711832043666,0.00414603652500067
ENSG000003499,,1108.57,-1.7391,0.4147,-4.9618,0.0006886122319572444,0.0042078083052007964
ENSG000000794,,18.41,-4.0029,0.2355,-49.194,3.277153865325358e-05,0.004214285387098162
ENSG000001214,,853.35,1.5313,0.4185,4.2773,0.0004886693529915397,0.004218797516852535
ENSG000000177,,618.61,1.7558,0.4767,4.003,0.00228542959010342,0.004242589206864666
ENSG000000877,,276.79,5.7085,0.0534,16.2134,0.0024614744375087705,0.00424805842233771
ENSG000003654,,176.15,-1.5202,0.4005,-3.7961,0.0008895023069791476,0.004272502507057456
ENSG000003939,,5.22,-3.2599,0.1657,-6.5453,0.0001903834832218494,0.004308081095229433
ENSG000004699,,166.28,-5.8369,0.4114,-12.2148,0.002201271262325597,0.004366828317459055
ENSG000001654,,7.3,2.412,0.2431,5.0485,0.0009943933701884462,0.0043840727775242404
ENSG000001432,,171.27,5.9319,0.3517,20.5181,0.0003398978265067291,0.0044004476990421254
ENSG000002293,,1990.99,3.6841,0.4007,14.1328,0.0010123312540374287,0.004413826517642173
ENSG000004184,,22.75,-4.8559,0.227,-34.5502,0.0005491045956307932,0.004415099140565312
ENSG000001721,,2659.46,3.383,0.4424,8.2716,0.0007397896919953498,0.004423986122066977
ENSG000001947,,1959.26,5.0568,0.421,16.5933,0.0013700940496678827,0.0044760706369915675
ENSG000001725,,774.78,-2.4254,0.0533,-5.1636,0.0013172154148704972,0.004484225154932158
ENSG000002855,,1056.06,3.8036,0.2704,9.0228,0.0016042639467935135,0.004500379804107717
ENSG000003966,,12.2,2.9252,0.2239,20.6756,0.0007141576068928202,0.004517685171723195
ENSG000000706,,4845.15,-5.2414,0.129,-10.7427,0.0017669775132444546,0.004518599620452568
ENSG000000463,,18.03,-3.3746,0.2666,-7.2993,0.0009761972657614502,0.004531340129436538
ENSG000001640,,113.94,4.9319,0.1862,11.2058,0.0003171527668775105,0.004540422144223876
ENSG000000182,,172.81,5.3723,0.4104,41.6427,0.002052582699121674,0.004567004252688682
ENSG000001822,,73.26,-3.2163,0.1273,-21.5548,0.0009983121431317971,0.004603843269180884
ENSG000001335,,126.08,-1.6534,0.4612,-6.8404,0.0008452981823808628,0.00463412954672261
ENSG000003222,,244.96,-3.6955,0.134,-48.4973,0.0008701433942738009,0.004650082074537691
ENSG000000366,,28.97,-5.1722,0.1305,-28.3795,0.0003898771503159925,0.004662437099716937
ENSG000001921,,237.42,2.5215,0.2944,11.9883,0.0006304693723279992,0.0046701385084071305
ENSG000001079,,120.18,4.2725,0.2906,38.5881,0.00020977741610409668,0.004706467656472545
ENSG000003107,,14068.76,5.5232,0.4318,14.2164,0.0028735010073638635,0.004790716348307489
ENSG000003682,,1380.57,4.3974,0.3227,11.7005,1.5222725574830335e-05,0.0048024387756826475
ENSG000003516,,75.09,-1.666,0.1064,-31.1009,0.0005427819345914984,0.004804264190786452
ENSG000004769,,1603.6,-3.494,0.161,-15.1293,5.649205135433143e-06,0.0048081564784662155
ENSG000003132,,44.37,3.5267,0.4119,69.7213,0.0004431168605972615,0.004822238266632233
ENSG000001674,,1116.0,-5.0792,0.4735,-20.8612,0.0007158306511198324,0.004836108128500757
ENSG000000702,,156.47,-4.1415,0.1814,-28.0716,0.0017425913058852825,0.004874900476709815
ENSG000002715,,304.02,4.5553,0.185,63.3698,0.0005602418371429444,0.004878793786352936
ENSG000000629,,32.41,2.1666,0.1696,6.4215,0.0005256202133103707,0.004898249776777738
ENSG000001239,CDH1,125.35,1.878,0.1956,11.26,0.000992143611886948,0.00490945899311986
ENSG000002343,,184.97,4.5251,0.4194,14.4738,8.05836392278766e-05,0.0049338822852248625
ENSG000003719,,850.62,-2.0035,0.3734,-18.6408,0.0008909955070668706,0.0049380810277288925
ENSG000000267,,195.09,-3.8324,0.4875,-9.8263,0.001911440161727641,0.004941786644282819
ENSG000000346,,14.61,4.7285,0.4164,10.6005,0.0017658520857599907,0.00496857435536428
ENSG000001315,,499.36,2.6309,0.0804,18.2748,0.0023442585805702673,0.0049797963113496655
ENSG000001555,,328.59,-2.9058,0.3946,-6.466,0.0003967180554305688,0.004979880804886166
ENSG000001579,,114.88,-2.1807,0.313,-35.6715,0.0007958275407561236,0.004983613455706011
ENSG000003118,,93.44,1.8284,0.2082,29.8972,0.003992785108987646,0.004991549535424378
ENSG000001758,MDM2,166.66,-3.6792,0.1576,-9.1807,0.0004425433780037493,0.005013588061553679
ENSG000003635,,244.89,-5.6826,0.2481,-16.2069,0.0001336641553222259,0.005031039717625532
ENSG000003921,,333.42,-1.911,0.3647,-8.5418,0.00043127153679015063,0.005070698301575484
ENSG000000892,,225.39,-5.3413,0.1505,-20.9911,0.00030936578866864664,0.005071642812379896
ENSG000004480,,6.67,-1.7204,0.3881,-4.2811,0.0020148299534285302,0.005073152377949225
ENSG000000169,,1300.34,1.524,0.4788,7.9431,1.217179840152656e-05,0.005105086700995766
ENSG000001800,APC,28.34,5.6196,0.4523,21.136,0.00018991373409699323,0.005134541557835622
ENSG000000364,,35.73,0.1205,0.1276,0.267,0.004481693325528835,0.005152048560890922
ENSG000001623,,136.94,4.8733,0.1111,13.3156,0.0022633542999003498,0.005197846488496364
ENSG000004122,MET,40.57,3.7145,0.1674,25.7476,0.0009366731688601491,0.005220113510033046
ENSG000000340,,94.01,5.605,0.1116,12.8023,0.0014078940250909693,0.005240553197874401
ENSG000000454,,43.07,-5.8209,0.095,-65.8772,0.0056713363596921414,0.005268909357740004
ENSG000000610,,81.67,3.3767,0.2538,7.5392,0.002147336746167655,0.005320774521044351
ENSG000000083,,82.31,-1.6181,0.1538,-10.1031,0.0020907734141445014,0.005360494514755835
ENSG000001653,,147.68,1.6822,0.2926,6.6872,0.0007456938702843501,0.005360880311925755
ENSG000001410,,5.78,-0.0752,0.1202,-1.3357,0.0033788468084122725,0.005377258353246633
ENSG000004887,,0.37,3.9574,0.265,8.8268,0.00035076553211761083,0.005405943959940581
ENSG000001932,,390.33,1.5923,0.0786,5.8947,0.0006154672715260925,0.005425993591384771
ENSG000003076,,45.84,-4.4019,0.3534,-62.6524,0.00231916353681751,0.005437609180048134
ENSG000001176,,249.66,3.9749,0.41,11.0755,0.001265244759449697,0.005473344852836604
ENSG000002558,,1500.46,2.4066,0.457,5.054,0.0023363601554552164,0.005480418901041908
ENSG000001508,,21.02,-4.5235,0.1607,-15.3754,0.001335523667004454,0.005505997702545071
ENSG000004698,,659.13,-1.5886,0.2761,-8.8359,0.0020760833179294122,0.005506511043097912
ENSG000004988,,180.29,4.6699,0.3652,16.3307,0.0010827828567515209,0.005508551839414138
ENSG000002075,,3082.48,5.5786,0.0567,14.2502,0.0007806262023824083,0.005540927460058554
ENSG000002784,PDGFRA,1247.07,-4.5937,0.4425,-18.4613,0.000712840653505763,0.00555743597287925
ENSG000000103,,428.8,2.5211,0.3053,17.2987,0.0012548115026803268,0.005648742906356994
ENSG000001850,,25.78,-3.7945,0.2045,-21.4893,0.0004778828910508072,0.005688649682842721
ENSG000002352,,894.79,2.5531,0.4225,7.5366,0.0028498431073809114,0.005693369544268131
ENSG000004835,,176.2,5.6608,0.4485,11.9203,0.0026485874103238318,0.005753550763942857
ENSG000001741,,18.89,2.683,0.1805,9.2346,0.0008607019093063306,0.005763195158803967
ENSG000001222,,732.99,3.1918,0.2569,10.6385,0.0004837214408791111,0.005798381763500484
ENSG000001936,,403.03,5.3116,0.2407,33.1268,0.00011413707102025825,0.005806322608761979
ENSG000001458,,19.63,3.9909,0.2241,10.2727,0.00013460902031675476,0.00586813395785202
ENSG000002795,,482.3,-3.914,0.4304,-25.3125,0.0012382333673102979,0.005910767011329329
ENSG000001749,,83.9,-5.148,0.1955,-19.0421,0.00048052089021066545,0.005914092093637462
ENSG000002770,,982.82,3.7366,0.1527,19.3203,0.00020916649418362994,0.005977138062735081
ENSG000000100,,48.94,2.8555,0.234,8.0332,0.00046399759678029105,0.005991100778711062
ENSG000000347,,157.66,-5.384,0.0547,-32.6536,8.969616500472126e-05,0.005991394007039427
ENSG000004875,,43.16,4.3541,0.0559,69.1932,0.00021238261184284128,0.006031532979201213
ENSG000004591,,578.18,4.6456,0.1551,35.6544,0.0012963473818916203,0.006034998305349394
ENSG000003705,,85.12,2.9981,0.2586,19.9685,0.0010558714051833874,0.0061204655875180146
ENSG000001217,,4202.01,-3.0544,0.4615,-12.1032,0.00103759396097742,0.006141432445736849
ENSG000002386,,3.59,2.1296,0.2849,7.7931,0.0003094505586073348,0.0061502435581750215
ENSG000000611,,15.17,5.8919,0.4993,18.5306,0.0011509772783986766,0.006165818686366984
ENSG000000011,,683.1,-1.7645,0.072,-27.8356,0.0005386943961464217,0.006235842514478803
ENSG000001771,,11.92,4.5569,0.4084,9.2336,0.0016200765382805755,0.006259670549661217
ENSG000000504,,1677.37,-5.2618,0.4305,-11.2367,0.0006822120967073333,0.00626480926981228
ENSG000001520,,207.87,4.1244,0.1348,78.2783,0.00022551643454226666,0.0063057478849003435
ENSG000002087,,417.4,-3.7928,0.1082,-9.0081,0.0013542938242700005,0.006363036492772365
ENSG000000572,,175.84,-3.9092,0.4348,-8.286,9.228486935187388e-05,0.0063914241558609645
ENSG000001658,,96.02,3.835,0.1674,42.7587,0.0031825103422161894,0.0064171400461457
ENSG000001485,,63.55,4.7334,0.4682,9.9215,2.9338004583695395e-05,0.006439998381295485
ENSG000001435,,716.03,-0.0501,0.3761,-0.119,0.0040252788539707485,0.0064487067392957655
ENSG000002449,,222.27,-1.9071,0.3661,-5.4321,0.0007131002348809321,0.00645459835715635
ENSG000002092,,39.07,-2.7964,0.0601,-7.1892,0.0012761244971690277,0.006471720679978947
ENSG000002837,,27.83,-1.658,0.4993,-12.2073,0.0015411795634105627,0.006490801055165426
ENSG000000782,,23.25,-2.8089,0.3254,-8.2169,0.000588727089085515,0.00650464178439252
ENSG000004541,,60.98,5.508,0.1244,21.9741,0.00043715801909789844,0.006555937558038423
ENSG000000291,,10.62,1.6281,0.083,19.4247,0.0007793617469194737,0.006577502587898019
ENSG000004930,,101.53,1.5836,0.2197,13.6735,0.0007386535705128188,0.006588681194104558
ENSG000001561,,113.38,4.7807,0.4587,17.1388,6.177402694557097e-05,0.006609728528122158
ENSG000001132,,2111.41,3.2227,0.4677,10.0313,0.001916004589112349,0.0066937596818164415
ENSG000001387,,72.43,-4.5856,0.3482,-10.346,0.003935375316003507,0.00674168924819066
ENSG000002964,,12.03,-4.6239,0.3298,-29.6818,0.0012598179531824454,0.006768117108358398
ENSG000002600,,645.35,-2.905,0.1554,-6.6269,0.0001572184718921503,0.006783601299974249
ENSG000002455,,43.4,2.997,0.1848,10.3549,0.0003002675992838239,0.006851451714436681
ENSG000001065,,294.02,4.8943,0.3779,11.7336,0.0004183457666650203,0.006967845315132817
ENSG000001403,,36.43,-2.6404,0.0792,-6.6037,0.001146981951419907,0.006993111115313168
ENSG000001730,,49.26,-5.5343,0.3443,-12.523,0.005684248134790148,0.007024458434401057
ENSG000001940,,408.63,-1.8646,0.3573,-7.7916,0.0003279084185315869,0.007048341869439021
ENSG000002567,,283.38,-4.5684,0.4329,-11.8163,0.001962751519949556,0.007054187720490632
ENSG000001753,,69.74,5.2526,0.22,11.2419,0.0008187173651804547,0.007063494033308697
ENSG000002349,,2.62,3.2625,0.4955,9.0421,0.0022086974023878708,0.007194866578494048
ENSG000003785,,223.82,3.0726,0.1456,7.8272,0.0005933031082470465,0.007231314606706937
ENSG000003158,,2.66,3.313,0.2011,7.3135,0.0001495979843570509,0.007268550484959173
ENSG000002882,,172.26,-5.5049,0.3454,-13.5057,0.000801633632215289,0.007329478699438681
ENSG000001768,,5.06,1.9933,0.1391,6.3334,0.00013886030953303766,0.007354454238113444
ENSG000001210,,105.1,-2.4475,0.1212,-14.4889,0.0012491550940878888,0.007371133674607787
ENSG000001108,,385.92,1.5896,0.3327,8.6106,0.0008293305428581836,0.007404171142311739
ENSG000000750,,240.46,5.2256,0.1482,86.6526,0.00010453879703794734,0.00742602714592587
ENSG000004117,,9.15,2.9466,0.3042,12.9134,0.0008527157432488556,0.007445218368841409
ENSG000003951,,304.72,4.6636,0.3974,10.3169,0.0015725647958559172,0.007533555244354021
ENSG000003346,,1175.74,4.7629,0.4016,15.4571,0.001436328545050681,0.0075526424581113215
ENSG000004192,,331.55,1.9614,0.4638,6.6402,0.0025764288228465547,0.007650365214715853
ENSG000004704,SHC1,2129.75,4.9177,0.4612,29.4261,0.0007487529113676346,0.007795970520325447
ENSG000000404,,1008.35,4.0681,0.389,29.0841,0.0042270614396118225,0.007933080954655473
ENSG000000449,,146.82,-4.2196,0.2363,-13.0744,0.0006073096853630612,0.007938600425531121
ENSG000002015,,63.48,5.1951,0.4698,25.0448,0.0009802958541548553,0.007955004082754328
ENSG000000208,,11313.68,-1.743,0.063,-5.9,0.0014372492775878059,0.008003241122694045
ENSG000002067,,1.18,-0.7316,0.058,-1.572,0.004401609003786278,0.008177785569014108
ENSG000002462,,189.94,-4.1903,0.1365,-10.1786,0.0003846340691126775,0.008255684553729622
ENSG000001926,,671.86,3.5714,0.0612,8.0984,0.00019851179419352584,0.008272205318044219
ENSG000003547,,43.08,1.9241,0.3846,8.1687,0.00011445687124435291,0.008310198323555527
ENSG000004380,,1206.78,-5.4541,0.3173,-86.8375,0.001143710838317828,0.00832981045338796
ENSG000002484,,491.99,2.8118,0.2967,7.3921,0.002267579363095358,0.00843611459121537
ENSG000000879,,53.68,-4.3733,0.0547,-9.7001,0.001949238179187227,0.008442996927456255
ENSG000003388,,59722.74,0.0234,0.0514,0.1675,0.0035489918647713115,0.008444390898561971
ENSG000003464,CHEK1,7160.83,4.9052,0.127,44.1124,0.00010000145674472388,0.00850325239858755
ENSG000001606,,18.29,-5.1632,0.3318,-67.8574,0.003541464479562825,0.008589564447986123
ENSG000000860,,331.29,-5.8832,0.3255,-57.3291,0.004753579531165468,0.008745858777883397
ENSG000002051,,125.48,-4.9986,0.0987,-13.6269,0.0021433346304688397,0.008757907619359693
ENSG000000980,,53.61,-5.7849,0.2006,-12.1446,0.0011562587170826986,0.00888440784459178
ENSG000002604,,31.61,3.9385,0.3085,13.4617,0.00200523095737021,0.008906664645224379
ENSG000002932,,187.9,3.4946,0.4569,9.3088,0.0004923907893927941,0.008980175470137406
ENSG000003477,,4238.45,5.3957,0.3149,14.2228,0.00010228128128803107,0.00900461131461375
ENSG000003208,,100.75,3.8622,0.2266,10.1104,0.002595010491907969,0.009049918505276658
ENSG000002063,,258.7,-2.5429,0.1778,-6.0011,0.00040183951703127123,0.009062250204776419
ENSG000003523,,14.66,5.4991,0.3777,48.0527,0.0003638369849527921,0.00909760668281328
ENSG000002327,,98.73,-2.6813,0.2999,-10.6353,0.0021613433343105697,0.009099627411689234
ENSG000001291,,17.17,0.1166,0.2128,1.0416,0.005941755844354413,0.009177093706401648
ENSG000001264,,2299.93,1.6699,0.2966,16.8758,0.0001473533674571094,0.009290807859051144
