gene_id,gene_name,Control_1,Control_2,Control_3,Control_4,Treat_1,Treat_2,Treat_3,Treat_4
ENSG000002189,,6,8,2,5,11,7,5,8
ENSG000002190,,114,30,42,32,74,35,58,33
ENSG000002191,,1,0,1,0,2,0,1,0
ENSG000002192,,61,35,43,13,66,52,78,19
ENSG000002193,,1729,1124,1432,1565,872,1055,841,1437
ENSG000002194,,0,2,4,3,1,2,0,4
ENSG000002195,,34,37,35,29,46,37,16,22
ENSG000002196,,9,7,2,8,3,1,2,4
ENSG000002197,,48,50,32,31,53,18,39,43
ENSG000002198,,18,21,18,15,23,12,29,21
ENSG000002199,,0,9,4,5,1,2,1,9
ENSG000002200,,46,44,90,39,26,43,64,115
ENSG000002201,,868,519,391,362,802,558,836,698
ENSG000002202,,20,4,11,10,11,17,15,14
ENSG000002203,,58,116,102,100,105,60,70,58
ENSG000002204,,1,3,3,3,0,3,2,4
ENSG000002205,,7,3,9,3,3,5,4,2
ENSG000002206,,60,40,61,48,25,27,57,71
ENSG000002207,,395,460,493,512,577,460,501,323
ENSG000002208,,51,25,18,72,71,44,30,25
ENSG000002209,,6,13,10,21,9,15,6,13
ENSG000002210,,21,15,25,36,15,20,12,12
ENSG000002211,,2,0,3,3,2,1,0,3
ENSG000002212,,89,84,59,52,40,93,75,50
ENSG000002213,,141,128,111,87,126,153,160,80
ENSG000002214,,3,14,8,12,10,12,10,7
ENSG000002215,,2,9,7,7,2,9,7,7
ENSG000002216,,47,31,39,16,28,32,32,51
ENSG000002217,,16,10,7,20,14,8,10,11
ENSG000002218,,21,19,32,20,15,16,12,19
ENSG000002219,,1597,1534,976,902,1571,1012,1378,1932
ENSG000002220,,7,7,7,8,4,20,14,4
ENSG000002221,,2,14,3,16,10,11,14,17
ENSG000002222,,5,4,5,0,8,3,4,6
ENSG000002223,,106,84,66,44,69,113,95,51
ENSG000002224,,14,18,18,16,21,15,20,10
ENSG000002225,,3,3,1,8,9,8,12,5
ENSG000002226,,269,176,169,219,487,366,241,100
ENSG000002227,,291,497,368,332,334,188,416,366
ENSG000002228,,5,4,4,5,7,7,3,7
ENSG000002229,,0,0,0,1,2,0,1,0
ENSG000002230,,123,191,119,109,213,160,159,94
ENSG000002231,,6,4,7,8,3,4,8,14
ENSG000002232,,105,170,60,170,89,100,129,82
ENSG000002233,,0,0,0,2,0,0,1,0
ENSG000002234,,152,51,107,178,120,97,157,141
ENSG000002235,,3,2,2,1,2,4,0,0
ENSG000002236,,76,103,95,84,63,91,79,62
ENSG000002237,,9,25,17,21,10,11,25,15
ENSG000002238,,1,0,8,2,3,1,3,1
ENSG000002239,,11,15,13,8,15,6,18,4
ENSG000002240,,96,74,95,127,105,75,86,160
ENSG000002241,,25,16,11,25,22,31,16,34
ENSG000002242,,48,96,91,57,59,40,73,59
ENSG000002243,,486,1632,753,1180,1498,1499,951,761
ENSG000002244,,0,1,1,1,0,1,1,0
ENSG000002245,,380,225,416,550,428,529,595,460
ENSG000002246,,23,35,11,15,22,24,16,18
ENSG000002247,,2,3,1,7,1,3,5,5
ENSG000002248,,0,4,3,2,1,3,0,3
ENSG000002249,,19,11,11,12,20,14,11,17
ENSG000002250,,84,55,117,92,126,50,109,115
ENSG000002251,,18,16,15,13,6,19,7,19
ENSG000002252,,349,354,692,377,565,363,366,696
ENSG000002253,,3,2,2,0,2,1,1,0
ENSG000002254,,22,56,17,29,22,31,9,14
ENSG000002255,,2,3,1,1,1,1,1,1
ENSG000002256,,37,43,36,39,29,72,30,56
ENSG000002257,,134,120,107,119,212,104,96,137
ENSG000002258,,7,7,8,8,11,7,4,9
ENSG000002259,,0,0,0,0,0,0,0,0
ENSG000002260,,30,47,18,36,30,18,15,41
ENSG000002261,,89,52,51,21,44,29,36,54
ENSG000002262,,29,43,13,40,72,15,44,28
ENSG000002263,,206,223,230,214,269,191,204,89
ENSG000002264,,3,6,1,1,3,5,4,2
ENSG000002265,,69,37,67,124,54,41,67,90
ENSG000002266,,228,310,113,211,207,153,277,139
ENSG000002267,,0,0,0,2,1,0,0,1
ENSG000002268,,70,25,28,24,31,29,77,55
ENSG000002269,,5,2,2,8,9,11,6,15
ENSG000002270,,8,13,22,24,22,15,12,29
ENSG000002271,,30,46,92,42,43,22,36,55
ENSG000002272,,2,14,8,6,7,9,4,10
ENSG000002273,,9,6,3,6,3,4,4,5
ENSG000002274,,30,11,16,15,34,16,25,22
ENSG000002275,,2,3,4,1,0,3,3,3
ENSG000002276,,7,2,3,3,0,3,3,3
ENSG000002277,,51,51,52,57,142,94,89,99
ENSG000002278,,2,4,1,2,3,1,1,1
ENSG000002279,,79,119,44,144,66,60,105,66
ENSG000002280,,67,29,29,72,89,43,86,43
ENSG000002281,,0,0,1,0,0,0,1,0
ENSG000002282,,6,9,9,1,4,2,3,6
ENSG000002283,,80,146,115,242,323,164,124,251
ENSG000002284,,0,2,0,2,3,3,1,2
ENSG000002285,,5,5,4,7,10,7,8,10
ENSG000002286,,54,55,40,29,78,26,40,58
ENSG000002287,,72,66,122,75,108,67,148,106
ENSG000002288,,12,1,10,16,6,25,14,22
ENSG000002289,,3,10,7,6,10,8,7,5
ENSG000002290,,458,259,211,434,320,304,390,486
ENSG000002291,,476,803,478,912,883,455,1038,439
ENSG000002292,,207,177,119,138,124,113,112,253
ENSG000002293,,28,21,31,15,35,27,28,32
ENSG000002294,,4,7,3,4,6,4,2,7
ENSG000002295,,4,1,0,4,5,8,6,1
ENSG000002296,,39,50,58,47,56,76,64,56
ENSG000002297,,41,23,19,68,27,54,61,40
ENSG000002298,,481,284,380,298,200,289,377,346
ENSG000002299,,73,95,96,61,75,80,54,142
ENSG000002300,,1,0,1,0,0,0,0,1
ENSG000002301,,148,134,202,180,279,182,150,124
ENSG000002302,,2,3,3,5,2,0,0,10
ENSG000002303,,13,14,11,13,10,11,20,12
ENSG000002304,,18,49,50,37,26,27,16,21
ENSG000002305,,1319,834,532,1006,612,1163,1068,1157
ENSG000002306,,11835,11833,5837,9432,13497,6017,11954,7624
ENSG000002307,,95,92,61,56,62,45,105,81
ENSG000002308,,16,10,17,11,8,21,6,12
ENSG000002309,,17,93,102,49,61,60,67,78
ENSG000002310,,151,166,117,57,124,86,70,118
ENSG000002311,,20,12,9,14,15,10,19,13
ENSG000002312,,429,668,686,714,884,988,482,546
ENSG000002313,,35,18,25,28,37,31,43,17
ENSG000002314,,15,43,92,67,56,72,44,43
ENSG000002315,,64,46,55,59,105,128,127,100
ENSG000002316,,34,55,45,39,55,32,39,62
ENSG000002317,,80,175,83,103,155,82,220,66
ENSG000002318,,4,10,3,5,5,4,2,9
ENSG000002319,,9,3,14,7,12,6,5,4
ENSG000002320,,3,6,2,1,5,5,1,1
ENSG000002321,,24,62,47,57,19,65,80,30
ENSG000002322,,93,80,75,136,58,113,88,39
ENSG000002323,,80,42,35,80,56,26,31,52
ENSG000002324,,358,810,639,798,351,545,373,877
ENSG000002325,,22,16,19,17,10,32,25,36
ENSG000002326,,78,63,61,94,117,79,105,74
ENSG000002327,,6,1,3,0,2,1,3,4
ENSG000002328,,8,5,8,13,8,7,10,12
ENSG000002329,,72,142,75,130,91,138,74,50
ENSG000002330,,121,124,137,98,98,112,133,136
ENSG000002331,,10,15,3,7,7,5,6,16
ENSG000002332,,22,36,22,19,18,17,14,18
ENSG000002333,,2,0,1,2,0,1,3,0
ENSG000002334,,9,14,13,9,3,6,11,7
ENSG000002335,,120,95,79,70,224,64,116,91
ENSG000002336,,87,56,90,89,53,74,28,77
ENSG000002337,,37,48,54,42,66,43,55,45
ENSG000002338,,19,25,26,15,40,34,27,33
ENSG000002339,,21,18,9,11,27,13,15,31
ENSG000002340,,3,7,9,4,7,5,7,7
ENSG000002341,,48,56,111,78,82,85,47,52
ENSG000002342,,32,66,35,40,32,49,55,86
ENSG000002343,,28,75,59,24,28,71,74,40
ENSG000002344,,2,5,7,4,1,15,4,16
ENSG000002345,,0,0,0,0,0,0,0,0
ENSG000002346,,176,141,153,202,312,171,240,166
ENSG000002347,,6,2,8,11,9,5,8,10
ENSG000002348,,6,1,0,8,0,3,4,5
ENSG000002349,,74,83,54,45,85,66,89,90
ENSG000002350,,6,7,9,7,10,10,12,11
ENSG000002351,,201,115,187,124,152,188,133,138
ENSG000002352,,57,81,39,46,39,100,80,89
ENSG000002353,,173,57,93,52,42,41,76,59
ENSG000002354,,2,2,5,1,1,3,2,5
ENSG000002355,,251,305,159,249,152,258,195,216
ENSG000002356,,38,47,25,15,31,32,27,42
ENSG000002357,,14,11,9,9,6,8,19,9
ENSG000002358,,37,43,24,15,33,8,30,29
ENSG000002359,,0,0,0,1,0,0,2,0
ENSG000002360,,33,35,79,21,48,70,26,58
ENSG000002361,,1,3,2,3,1,2,3,2
ENSG000002362,,4,2,3,1,2,2,4,2
ENSG000002363,,0,4,2,1,1,4,3,2
ENSG000002364,,163,299,281,232,137,187,342,318
ENSG000002365,,1,13,5,3,3,5,10,2
ENSG000002366,,594,256,415,300,365,389,715,557
ENSG000002367,,8,7,3,12,8,10,1,13
ENSG000002368,,0,0,0,2,0,0,0,1
ENSG000002369,,0,2,3,2,3,1,7,1
ENSG000002370,,218,167,365,223,220,621,97,242
ENSG000002371,,14,20,16,7,23,23,12,14
ENSG000002372,,7,10,9,3,1,9,8,10
ENSG000002373,,21,53,25,14,51,35,29,26
ENSG000002374,,80,110,62,38,63,49,56,78
ENSG000002375,,196,100,170,129,163,266,144,114
ENSG000002376,,607,519,284,253,384,541,528,304
ENSG000002377,,18,6,11,12,6,9,8,14
ENSG000002378,,1,2,1,2,1,1,2,2
ENSG000002379,,6,4,6,9,5,5,10,6
ENSG000002380,,26,21,38,28,39,24,30,46
ENSG000002381,,1,2,1,3,0,3,1,0
ENSG000002382,,2,3,3,6,5,3,3,2
ENSG000002383,,49,14,41,47,54,27,23,31
ENSG000002384,,25,12,23,15,33,28,21,19
ENSG000002385,,24,23,13,16,31,12,17,23
ENSG000002386,,5,1,3,4,3,2,4,1
ENSG000002387,,10,8,26,9,15,13,4,9
ENSG000002388,,3,4,2,2,6,0,4,4
ENSG000002389,,137,143,174,78,164,75,127,151
ENSG000002390,,241,86,143,202,151,146,67,170
ENSG000002391,,0,0,1,0,1,0,0,0
ENSG000002392,,6,2,3,1,8,2,5,3
ENSG000002393,,0,1,2,1,2,3,1,0
ENSG000002394,,2,8,16,3,6,5,5,9
ENSG000002395,,11,20,23,13,16,28,15,18
ENSG000002396,,0,0,1,1,0,2,0,0
ENSG000002397,,1,3,4,4,2,4,1,2
ENSG000002398,,1,1,2,4,1,1,3,1
ENSG000002399,,34,35,25,18,37,56,30,33
ENSG000002400,,10,25,18,13,32,22,18,34
ENSG000002401,,7,2,1,6,4,4,5,8
ENSG000002402,,23,28,22,14,31,42,30,35
ENSG000002403,,6,4,7,6,14,4,7,14
ENSG000002404,,8,11,13,8,15,5,14,19
ENSG000002405,,1125,705,481,475,431,673,550,708
ENSG000002406,,262,397,411,135,393,242,241,219
ENSG000002407,,1,2,3,2,0,2,2,1
ENSG000002408,,102,69,63,137,81,124,106,108
ENSG000002409,,155,55,81,141,105,99,137,115
ENSG000002410,,0,1,2,5,1,1,2,3
ENSG000002411,,165,100,109,117,99,150,108,111
ENSG000002412,,387,514,452,423,372,266,386,322
ENSG000002413,,5,5,0,1,1,2,3,2
ENSG000002414,,3,2,9,2,5,7,0,0
ENSG000002415,,132,190,224,90,205,126,152,52
ENSG000002416,,19,36,42,34,39,42,17,32
ENSG000002417,,90,47,97,47,53,64,52,59
ENSG000002418,,36,23,31,51,69,45,55,45
ENSG000002419,,53,42,46,31,31,36,33,48
ENSG000002420,,3,3,1,3,0,1,0,2
ENSG000002421,,166,250,116,165,203,59,215,144
ENSG000002422,,332,161,288,84,157,243,207,206
ENSG000002423,,12,20,6,12,27,5,16,9
ENSG000002424,,37,11,17,18,6,20,11,28
ENSG000002425,,0,1,0,2,1,0,2,0
ENSG000002426,,86,51,43,71,59,50,59,116
ENSG000002427,,70,74,44,108,74,80,58,72
ENSG000002428,,32,5,16,10,8,10,13,21
ENSG000002429,,116,98,139,127,216,186,144,188
ENSG000002430,,6,12,17,13,9,15,23,12
ENSG000002431,,52,85,69,45,92,50,74,70
ENSG000002432,,1,0,3,6,0,2,2,3
ENSG000002433,,34,19,17,22,7,8,29,24
ENSG000002434,,10,6,5,12,12,23,4,19
ENSG000002435,,18,30,46,42,30,13,28,31
ENSG000002436,,11,4,6,5,8,12,16,5
ENSG000002437,,18,11,32,14,22,21,24,15
ENSG000002438,,141,187,85,110,75,99,83,138
ENSG000002439,,6,15,7,8,6,10,4,8
ENSG000002440,,0,3,0,1,0,0,1,0
ENSG000002441,,475,752,598,485,934,974,507,479
ENSG000002442,,186,306,310,221,520,356,600,157
ENSG000002443,,1,0,0,0,0,3,0,4
ENSG000002444,,82,83,69,153,70,37,99,109
ENSG000002445,,4,7,0,12,7,8,6,3
ENSG000002446,,17,34,48,22,36,24,30,23
ENSG000002447,,37,58,28,25,57,35,22,29
ENSG000002448,,17,19,14,9,12,12,10,13
ENSG000002449,,5,5,6,6,2,2,4,4
ENSG000002450,,4,3,2,4,3,2,6,2
ENSG000002451,,3,5,2,5,2,1,2,1
ENSG000002452,,8,7,3,1,1,3,4,1
ENSG000002453,,21,16,25,19,20,22,8,19
ENSG000002454,,7,9,0,3,5,6,5,0
ENSG000002455,,37,86,79,100,57,96,33,89
ENSG000002456,,372,527,355,472,397,359,362,151
ENSG000002457,,7,8,13,2,1,3,11,6
ENSG000002458,,26,32,34,41,19,42,9,50
ENSG000002459,,43,69,36,65,69,90,50,76
ENSG000002460,,72,62,36,68,24,51,42,63
ENSG000002461,,26,26,33,9,18,33,29,22
ENSG000002462,,50,48,79,113,74,82,66,44
ENSG000002463,,73,53,50,91,55,39,46,37
ENSG000002464,,0,2,3,1,5,3,3,2
ENSG000002465,,161,105,122,94,83,93,77,119
ENSG000002466,,145,102,84,128,122,100,100,130
ENSG000002467,,9,1,4,6,3,5,1,0
ENSG000002468,,13,14,24,30,48,23,18,30
ENSG000002469,,67,87,100,90,45,144,81,33
ENSG000002470,,15,11,19,6,13,16,12,21
ENSG000002471,,195,75,255,185,213,124,87,231
ENSG000002472,,2823,2361,2869,1054,1364,2406,2594,2802
ENSG000002473,,4,2,0,8,7,1,2,5
ENSG000002474,,1,1,1,2,0,1,0,1
ENSG000002475,,26,19,31,21,48,55,24,23
ENSG000002476,,63,85,108,70,70,62,114,72
ENSG000002477,,10,19,16,3,7,24,15,9
ENSG000002478,,324,285,425,579,417,408,207,299
ENSG000002479,,1,2,1,1,1,0,2,1
ENSG000002480,,127,83,107,66,73,55,84,46
ENSG000002481,,9,1,8,5,4,5,7,2
ENSG000002482,,765,427,754,394,302,578,503,909
ENSG000002483,,1385,575,1503,1189,1176,1008,1104,1145
ENSG000002484,,6,3,3,4,4,4,8,5
ENSG000002485,,7,5,6,2,4,9,7,7
ENSG000002486,,158,94,61,84,111,111,137,186
ENSG000002487,,13,2,1,8,15,7,14,13
ENSG000002488,,25,17,14,6,28,19,26,21
ENSG000002489,,30,12,22,19,16,29,14,26
ENSG000002490,,0,0,1,0,0,0,0,1
ENSG000002491,,21,33,21,9,22,14,37,29
ENSG000002492,,2,1,15,1,6,5,2,1
ENSG000002493,,8,8,5,7,16,9,4,7
ENSG000002494,,210,210,514,191,507,324,411,492
ENSG000002495,,0,2,2,4,1,3,1,1
ENSG000002496,,75,68,86,101,122,111,79,51
ENSG000002497,,15,19,8,9,11,10,10,13
ENSG000002498,,18,15,23,10,18,8,11,19
ENSG000002499,,102,104,85,130,19,96,88,97
ENSG000002500,,38,38,23,36,47,40,26,40
ENSG000002501,,72,83,47,50,54,45,56,44
ENSG000002502,,118,127,159,108,70,213,139,124
ENSG000002503,,8,15,7,7,12,12,6,1
ENSG000002504,,2,8,4,1,7,8,8,2
ENSG000002505,,1,1,0,2,3,1,1,6
ENSG000002506,,3,8,2,7,2,1,3,0
ENSG000002507,,7238,8771,4934,4144,6170,4951,9430,5728
ENSG000002508,,213,344,340,330,230,328,307,148
ENSG000002509,,3,0,2,2,2,1,1,1
ENSG000002510,,5,2,0,2,1,2,1,1
ENSG000002511,,58,54,55,56,37,31,38,40
ENSG000002512,,73,42,67,61,40,54,32,45
ENSG000002513,,25,49,71,58,61,47,60,41
ENSG000002514,,6,9,9,9,7,22,13,11
ENSG000002515,,10,22,13,12,13,17,16,9
ENSG000002516,,41,43,61,27,71,47,43,33
ENSG000002517,,20,32,36,7,18,23,21,29
ENSG000002518,,0,0,1,0,0,1,2,0
ENSG000002519,,13,10,16,15,14,15,20,6
ENSG000002520,,2,1,4,1,5,3,2,2
ENSG000002521,,24,64,22,19,31,27,39,23
ENSG000002522,,12106,15329,3738,6249,6440,5488,4932,2141
ENSG000002523,,40,16,65,51,43,39,94,40
ENSG000002524,,4,12,14,23,13,11,17,13
ENSG000002525,,93,73,153,132,111,171,120,99
ENSG000002526,,37,87,53,34,39,53,38,41
ENSG000002527,,33,38,43,31,45,48,70,38
ENSG000002528,,58,66,43,88,70,32,59,69
ENSG000002529,,765,1955,2061,802,1035,1281,1248,1821
ENSG000002530,,2,2,5,1,4,1,1,0
ENSG000002531,,91,31,36,39,47,86,58,60
ENSG000002532,,4,3,1,2,3,3,3,3
ENSG000002533,,90,39,70,69,37,76,34,45
ENSG000002534,,2,3,5,4,4,2,9,1
ENSG000002535,,6,3,9,7,8,9,12,5
ENSG000002536,,7,18,16,9,16,9,12,6
ENSG000002537,,127,198,124,135,122,99,150,186
ENSG000002538,,156,117,63,134,149,119,121,205
ENSG000002539,,4,0,3,0,3,1,0,0
ENSG000002540,,30,24,43,32,35,15,17,10
ENSG000002541,,4,13,7,2,6,7,6,4
ENSG000002542,,3,1,3,2,0,0,1,1
ENSG000002543,,7,7,14,12,18,15,5,11
ENSG000002544,,13,10,14,8,4,13,6,11
ENSG000002545,,4048,1958,1889,3711,2680,2963,2614,3295
ENSG000002546,,49,54,41,36,55,63,47,21
ENSG000002547,,1,1,1,1,4,0,2,0
ENSG000002548,,16,11,11,6,8,11,6,6
ENSG000002549,,154,141,191,242,228,126,104,177
ENSG000002550,,694,1131,935,1116,1662,1303,1664,1672
ENSG000002551,,0,0,2,0,2,0,0,1
ENSG000002552,,0,0,0,1,0,0,0,0
ENSG000002553,,432,912,807,1397,1043,1104,403,878
ENSG000002554,,46,48,41,35,24,63,51,22
ENSG000002555,,7,0,2,4,2,2,6,1
ENSG000002556,,37,89,28,53,42,69,53,82
ENSG000002557,,0,0,0,0,0,0,0,0
ENSG000002558,,8,30,12,31,26,16,22,5
ENSG000002559,,40,25,37,28,26,41,36,32
ENSG000002560,,110,73,117,102,108,152,148,154
ENSG000002561,,4,2,2,3,1,6,1,1
ENSG000002562,,26,20,23,22,24,16,10,20
ENSG000002563,,1,2,3,1,2,4,4,5
ENSG000002564,,29,35,24,32,44,28,28,45
ENSG000002565,,1,3,6,0,3,3,7,4
ENSG000002566,,12,10,11,7,8,4,14,3
ENSG000002567,,0,3,4,0,1,2,3,8
ENSG000002568,,35,66,103,92,36,113,50,83
ENSG000002569,,100,108,150,114,160,194,128,96
ENSG000002570,,12,5,5,14,15,8,12,18
ENSG000002571,,15,17,30,40,28,20,21,22
ENSG000002572,,0,0,0,3,0,2,0,0
ENSG000002573,,12,6,17,16,11,8,15,10
ENSG000002574,,15,18,16,19,16,12,20,25
ENSG000002575,,4833,5799,3391,3076,3671,4881,3557,3992
ENSG000002576,,0,4,2,1,3,3,0,3
ENSG000002577,,476,554,366,368,563,390,345,409
ENSG000002578,,199,91,109,208,208,229,219,173
ENSG000002579,,19,44,29,19,50,35,29,36
ENSG000002580,,638,561,668,806,440,580,461,533
ENSG000002581,,13,46,56,46,52,26,50,37
ENSG000002582,,74,57,34,38,44,23,23,45
ENSG000002583,,11,26,17,31,15,21,20,15
ENSG000002584,,365,274,203,130,392,160,162,305
ENSG000002585,,232,231,99,202,103,247,124,237
ENSG000002586,,12,7,8,5,2,12,2,1
ENSG000002587,,1,1,0,2,2,0,2,1
ENSG000002588,,12,12,14,9,16,13,9,13
ENSG000002589,,2,4,1,5,1,1,6,9
ENSG000002590,,18,24,12,11,18,12,13,19
ENSG000002591,,265,167,178,147,221,197,212,179
ENSG000002592,,8,10,9,11,8,13,10,8
ENSG000002593,,7,5,10,19,6,20,17,12
ENSG000002594,,28,28,24,65,25,18,11,8
ENSG000002595,,81,82,70,81,78,69,85,128
ENSG000002596,,0,0,0,0,0,1,0,0
ENSG000002597,,6,8,4,9,4,6,4,5
ENSG000002598,,23,42,51,21,38,44,34,23
ENSG000002599,,233,207,360,321,167,354,268,286
ENSG000002600,,11,19,8,14,5,3,8,1
ENSG000002601,,0,0,2,0,0,1,0,1
ENSG000002602,,47,124,82,68,152,80,59,110
ENSG000002603,,6,7,4,6,6,5,3,3
ENSG000002604,,2,6,3,2,3,2,4,1
ENSG000002605,,2,7,7,8,5,4,5,6
ENSG000002606,,11,20,10,16,19,14,15,17
ENSG000002607,,5,9,6,5,6,11,11,7
ENSG000002608,,0,0,0,0,0,0,0,1
ENSG000002609,,159,116,121,114,76,124,180,126
ENSG000002610,,317,177,345,300,192,329,166,158
ENSG000002611,,61,75,46,144,60,50,89,124
ENSG000002612,,3,3,3,3,1,0,2,3
ENSG000002613,,14,11,13,15,8,7,23,14
ENSG000002614,,25,27,18,23,18,17,15,24
ENSG000002615,,73,75,84,51,39,60,81,68
ENSG000002616,,93,78,63,83,64,49,84,91
ENSG000002617,,2,8,3,3,6,6,0,4
ENSG000002618,,30,24,18,25,30,6,31,33
ENSG000002619,,79,32,50,35,59,43,71,56
ENSG000002620,,260,156,244,198,387,385,466,441
ENSG000002621,,38,98,93,63,104,96,50,70
ENSG000002622,,113,72,96,106,112,71,69,73
ENSG000002623,,31,24,35,16,22,13,16,34
ENSG000002624,,212,264,432,299,455,186,361,304
ENSG000002625,,81,57,34,57,24,42,45,40
ENSG000002626,,1,4,4,1,5,1,3,2
ENSG000002627,,335,268,155,239,391,206,154,394
ENSG000002628,,74,95,81,94,79,71,51,76
ENSG000002629,,5,7,13,5,4,7,3,8
ENSG000002630,,7,10,8,7,7,2,9,9
ENSG000002631,,39,36,34,36,27,39,30,22
ENSG000002632,,45,79,85,53,72,38,69,88
ENSG000002633,,29,55,38,18,35,36,17,22
ENSG000002634,,30,44,19,50,49,41,28,15
ENSG000002635,,612,686,706,435,403,500,495,886
ENSG000002636,,144,238,103,87,124,167,134,214
ENSG000002637,,38,18,32,35,27,24,22,52
ENSG000002638,,189,145,102,177,138,222,144,131
ENSG000002639,,1,3,2,3,2,1,1,8
ENSG000002640,,34,41,24,83,38,29,46,28
ENSG000002641,,321,835,897,580,876,916,662,804
ENSG000002642,,14,16,14,15,16,16,16,13
ENSG000002643,,5,2,3,4,2,6,5,3
ENSG000002644,,10,3,6,7,5,8,5,1
ENSG000002645,,1,4,3,3,1,1,2,2
ENSG000002646,,6,1,1,5,5,2,6,3
ENSG000002647,,3,4,9,11,9,6,11,6
ENSG000002648,,2,0,3,1,2,0,0,0
ENSG000002649,,24,7,15,11,4,16,35,15
ENSG000002650,,87,87,93,73,54,106,95,195
ENSG000002651,,5,4,1,3,2,4,3,3
ENSG000002652,,417,654,302,340,498,586,331,169
ENSG000002653,,74,95,71,49,60,75,86,45
ENSG000002654,,115,229,82,127,248,176,241,149
ENSG000002655,,3,7,9,11,1,3,5,8
ENSG000002656,,104,94,75,108,244,151,123,91
ENSG000002657,,3,3,1,3,1,1,0,0
ENSG000002658,,260,132,55,88,60,130,162,50
ENSG000002659,,30,29,22,25,46,25,19,16
ENSG000002660,,44,62,40,68,50,70,65,58
ENSG000002661,,1,0,1,0,0,2,3,1
ENSG000002662,,2,7,3,5,3,2,4,1
ENSG000002663,,58,72,21,78,32,61,126,65
ENSG000002664,,3,3,0,4,3,4,5,0
ENSG000002665,,28,41,49,48,39,70,36,35
ENSG000002666,,1,0,3,0,0,1,0,0
ENSG000002667,,117,138,77,103,105,68,97,135
ENSG000002668,,2,2,2,1,2,4,0,2
ENSG000002669,,39,45,40,59,60,42,69,68
ENSG000002670,,44,81,43,41,36,60,60,59
ENSG000002671,,5,8,6,8,3,4,1,1
ENSG000002672,,112,46,81,50,34,49,53,42
ENSG000002673,,35,23,34,38,39,20,28,53
ENSG000002674,,12,5,11,4,6,5,4,12
ENSG000002675,,3,2,5,2,3,3,3,3
ENSG000002676,,0,0,0,0,0,0,0,2
ENSG000002677,,48,45,26,67,42,51,79,36
ENSG000002678,,1,0,0,3,1,3,1,2
ENSG000002679,,29,22,20,40,27,18,25,13
ENSG000002680,,13,5,11,14,11,10,10,17
ENSG000002681,,62,33,69,88,44,98,54,147
ENSG000002682,,14,6,11,9,15,6,6,12
ENSG000002683,,9,11,10,11,8,7,1,12
ENSG000002684,,86,85,88,83,80,83,64,92
ENSG000002685,,69,65,23,29,63,47,35,24
ENSG000002686,,32,31,25,32,29,19,45,46
ENSG000002687,,28,66,57,59,121,59,74,32
ENSG000002688,,1,1,4,1,0,0,1,1
ENSG000002689,,75,81,104,42,68,82,76,117
ENSG000002690,,44,61,60,35,71,87,107,58
ENSG000002691,,3,5,3,2,5,1,1,0
ENSG000002692,,16,9,10,7,7,13,15,3
ENSG000002693,,19,16,14,23,17,9,25,4
ENSG000002694,,18,13,15,15,7,14,12,18
ENSG000002695,,48,39,29,48,67,34,50,23
ENSG000002696,,354,289,314,251,285,268,261,251
ENSG000002697,,147,168,156,104,97,143,235,133
ENSG000002698,,2,1,2,3,2,3,1,0
ENSG000002699,,77,69,54,78,77,80,88,62
ENSG000002700,,385,97,171,198,267,424,203,194
ENSG000002701,,28,38,30,33,66,46,29,64
ENSG000002702,,129,145,151,145,202,240,196,173
ENSG000002703,,596,1825,992,1418,1164,978,1442,1496
ENSG000002704,,159,153,156,180,150,142,150,107
ENSG000002705,,57,11,22,40,38,36,18,33
ENSG000002706,,252,189,164,168,193,179,178,105
ENSG000002707,,34,20,17,21,34,14,23,36
ENSG000002708,,11,25,12,21,17,17,23,14
ENSG000002709,,5,12,4,7,16,4,6,14
ENSG000002710,,300,369,533,743,539,413,387,324
ENSG000002711,,4,4,3,0,2,2,3,4
ENSG000002712,,560,447,497,666,372,363,448,555
ENSG000002713,,66,77,28,46,52,34,63,71
ENSG000002714,,3,2,2,3,4,4,1,1
ENSG000002715,,114,44,74,64,46,20,55,17
ENSG000002716,,0,0,2,0,0,0,1,0
ENSG000002717,,80,52,54,80,60,57,59,37
ENSG000002718,,116,142,135,93,107,95,115,102
ENSG000002719,,9,7,3,6,6,11,6,4
ENSG000002720,,24,35,27,16,28,27,24,25
ENSG000002721,,983,983,770,859,957,821,466,1172
ENSG000002722,,4,10,9,4,11,6,10,17
ENSG000002723,,2,3,1,4,2,2,7,3
ENSG000002724,,549,334,564,304,617,347,381,338
ENSG000002725,,801,593,605,801,1109,1024,727,1546
ENSG000002726,,20,12,23,6,20,29,13,11
ENSG000002727,,115,188,273,144,120,201,248,224
ENSG000002728,,303,181,258,238,357,278,253,246
ENSG000002729,,6,3,3,1,5,6,7,0
ENSG000002730,,8,16,8,5,8,2,5,7
ENSG000002731,,281,317,294,184,282,208,171,230
ENSG000002732,,475,408,636,568,262,1079,425,529
ENSG000002733,,40,50,48,65,74,38,69,81
ENSG000002734,,7,5,2,10,3,0,1,5
ENSG000002735,,1331,737,835,1441,1157,1930,855,978
ENSG000002736,,5,9,6,9,0,7,9,5
ENSG000002737,,5,12,17,4,4,14,6,6
ENSG000002738,,46,29,35,28,61,28,18,42
ENSG000002739,,341,409,409,227,260,452,605,159
ENSG000002740,,167,86,110,66,74,151,98,138
ENSG000002741,,36,32,33,65,28,50,63,21
